continent,location,date,population,total_cases,new_cases,total_deaths,new_deaths
Asia,Singapore,2022-09-04,5637022,1844785.0,13453.0,1596.0,5.0
Asia,Singapore,2022-09-11,5637022,1858497.0,13712.0,1602.0,6.0
Asia,Singapore,2022-09-18,5637022,1873290.0,14793.0,1608.0,6.0
Asia,Singapore,2022-09-25,5637022,1889544.0,16254.0,1615.0,7.0
Asia,Singapore,2022-10-02,5637022,1911417.0,21873.0,1622.0,7.0
Asia,Singapore,2022-10-09,5637022,1948402.0,36985.0,1632.0,10.0
Asia,Singapore,2022-10-16,5637022,2005884.0,57482.0,1646.0,14.0
Asia,Singapore,2022-10-23,5637022,2059709.0,53825.0,1663.0,17.0
Asia,Singapore,2022-10-30,5637022,2096520.0,36811.0,1680.0,17.0
Asia,Singapore,2022-11-06,5637022,2121435.0,24915.0,1690.0,10.0
Asia,Singapore,2022-11-13,5637022,2137876.0,16441.0,1697.0,7.0
Asia,Singapore,2022-11-20,5637022,2148794.0,10918.0,1700.0,3.0
Asia,Singapore,2022-11-27,5637022,2162594.0,13800.0,1702.0,2.0
Asia,Singapore,2022-12-04,5637022,2171389.0,8795.0,1706.0,4.0
Asia,Singapore,2022-12-11,5637022,2179755.0,8366.0,1707.0,1.0
Asia,Singapore,2022-12-18,5637022,2188409.0,8654.0,1710.0,3.0
Asia,Singapore,2022-12-25,5637022,2193890.0,5481.0,1711.0,1.0
Asia,South Korea,2021-01-03,51815808,64251.0,7396.0,962.0,154.0
Asia,South Korea,2021-01-10,51815808,69095.0,4844.0,1125.0,163.0
Asia,South Korea,2021-01-17,51815808,72718.0,3623.0,1249.0,124.0
Asia,South Korea,2021-01-24,51815808,75514.0,2796.0,1349.0,100.0
Asia,South Korea,2021-01-31,51815808,78503.0,2989.0,1420.0,71.0
Asia,South Korea,2021-02-07,51815808,81176.0,2673.0,1471.0,51.0
Asia,South Korea,2021-02-14,51815808,83861.0,2685.0,1522.0,51.0
Asia,South Korea,2021-02-21,51815808,87317.0,3456.0,1557.0,35.0
Asia,South Korea,2021-02-28,51815808,90020.0,2703.0,1603.0,46.0
Asia,South Korea,2021-03-07,51815808,92810.0,2790.0,1634.0,31.0
Asia,South Korea,2021-03-14,51815808,96007.0,3197.0,1669.0,35.0
Asia,South Korea,2021-03-21,51815808,99065.0,3058.0,1696.0,27.0
Asia,South Korea,2021-03-28,51815808,102127.0,3062.0,1722.0,26.0
Asia,South Korea,2021-04-04,51815808,105747.0,3620.0,1744.0,22.0
Asia,South Korea,2021-04-11,51815808,110141.0,4394.0,1768.0,24.0
Asia,South Korea,2021-04-18,51815808,114646.0,4505.0,1797.0,29.0
Asia,South Korea,2021-04-25,51815808,119378.0,4732.0,1813.0,16.0
Asia,South Korea,2021-05-02,51815808,123720.0,4342.0,1834.0,21.0
Asia,South Korea,2021-05-09,51815808,127764.0,4044.0,1875.0,41.0
Asia,South Korea,2021-05-16,51815808,132280.0,4516.0,1903.0,28.0
Asia,South Korea,2021-05-23,51815808,136458.0,4178.0,1934.0,31.0
Asia,South Korea,2021-05-30,51815808,140338.0,3880.0,1959.0,25.0
Asia,South Korea,2021-06-06,51815808,144635.0,4297.0,1974.0,15.0
Asia,South Korea,2021-06-13,51815808,148273.0,3638.0,1988.0,14.0
Asia,South Korea,2021-06-20,51815808,151506.0,3233.0,2004.0,16.0
Asia,South Korea,2021-06-27,51815808,155572.0,4066.0,2015.0,11.0
Asia,South Korea,2021-07-04,51815808,160795.0,5223.0,2028.0,13.0
Asia,South Korea,2021-07-11,51815808,169146.0,8351.0,2044.0,16.0
Asia,South Korea,2021-07-18,51815808,179203.0,10057.0,2058.0,14.0
Asia,South Korea,2021-07-25,51815808,190166.0,10963.0,2077.0,19.0
Asia,South Korea,2021-08-01,51815808,201001.0,10835.0,2099.0,22.0
Asia,South Korea,2021-08-08,51815808,212447.0,11446.0,2125.0,26.0
Asia,South Korea,2021-08-15,51815808,225481.0,13034.0,2167.0,42.0
Asia,South Korea,2021-08-22,51815808,237778.0,12297.0,2222.0,55.0
Asia,South Korea,2021-08-29,51815808,250049.0,12271.0,2284.0,62.0
Asia,South Korea,2021-09-05,51815808,261777.0,11728.0,2327.0,43.0
Asia,South Korea,2021-09-12,51815808,274413.0,12636.0,2360.0,33.0
Asia,South Korea,2021-09-19,51815808,287534.0,13121.0,2409.0,49.0
Asia,South Korea,2021-09-26,51815808,303553.0,16019.0,2456.0,47.0
Asia,South Korea,2021-10-03,51815808,319777.0,16224.0,2513.0,57.0
Asia,South Korea,2021-10-10,51815808,332816.0,13039.0,2583.0,70.0
Asia,South Korea,2021-10-17,51815808,343445.0,10629.0,2668.0,85.0
Asia,South Korea,2021-10-24,51815808,353089.0,9644.0,2773.0,105.0
Asia,South Korea,2021-10-31,51815808,366385.0,13296.0,2859.0,86.0
Asia,South Korea,2021-11-07,51815808,381692.0,15307.0,2980.0,121.0
Asia,South Korea,2021-11-14,51815808,397466.0,15774.0,3115.0,135.0
Asia,South Korea,2021-11-21,51815808,418251.0,20785.0,3298.0,183.0
Asia,South Korea,2021-11-28,51815808,444198.0,25947.0,3580.0,282.0
Asia,South Korea,2021-12-05,51815808,477356.0,33158.0,3893.0,313.0
Asia,South Korea,2021-12-12,51815808,523085.0,45729.0,4293.0,400.0
Asia,South Korea,2021-12-19,51815808,570413.0,47328.0,4776.0,483.0
Asia,South Korea,2021-12-26,51815808,611667.0,41254.0,5300.0,524.0
Asia,South Korea,2022-01-02,51815808,642202.0,30535.0,5730.0,430.0
Asia,South Korea,2022-01-09,51815808,667386.0,25184.0,6071.0,341.0
Asia,South Korea,2022-01-16,51815808,696030.0,28644.0,6333.0,262.0
Asia,South Korea,2022-01-23,51815808,741408.0,45378.0,6565.0,232.0
Asia,South Korea,2022-01-30,51815808,845699.0,104291.0,6755.0,190.0
Asia,South Korea,2022-02-06,51815808,1044962.0,199263.0,6886.0,131.0
Asia,South Korea,2022-02-13,51815808,1405244.0,360282.0,7102.0,216.0
Asia,South Korea,2022-02-20,51815808,2058161.0,652917.0,7450.0,348.0
Asia,South Korea,2022-02-27,51815808,3134456.0,1076295.0,8058.0,608.0
Asia,South Korea,2022-03-06,51815808,4666970.0,1532514.0,9096.0,1038.0
Asia,South Korea,2022-03-13,51815808,6866212.0,2199242.0,10595.0,1499.0
Asia,South Korea,2022-03-20,51815808,9582560.0,2716348.0,12757.0,2162.0
Asia,South Korea,2022-03-27,51815808,12002874.0,2420314.0,15186.0,2429.0
Asia,South Korea,2022-04-03,51815808,14001266.0,1998392.0,17453.0,2267.0
Asia,South Korea,2022-04-10,51815808,15424519.0,1423253.0,19679.0,2226.0
Asia,South Korea,2022-04-17,51815808,16353436.0,928917.0,21224.0,1545.0
Asia,South Korea,2022-04-24,51815808,16929504.0,576068.0,22243.0,1019.0
Asia,South Korea,2022-05-01,51815808,17295622.0,366118.0,22958.0,715.0
Asia,South Korea,2022-05-08,51815808,17564962.0,269340.0,23400.0,442.0
Asia,South Korea,2022-05-15,51815808,17795312.0,230350.0,23744.0,344.0
Asia,South Korea,2022-05-22,51815808,17967641.0,172329.0,23987.0,243.0
Asia,South Korea,2022-05-29,51815808,18086447.0,118806.0,24167.0,180.0
Asia,South Korea,2022-06-05,51815808,18168708.0,82261.0,24299.0,132.0
Asia,South Korea,2022-06-12,51815808,18229278.0,60570.0,24390.0,91.0
Asia,South Korea,2022-06-19,51815808,18280063.0,50785.0,24463.0,73.0
Asia,South Korea,2022-06-26,51815808,18329423.0,49360.0,24530.0,67.0
Asia,South Korea,2022-07-03,51815808,18389611.0,60188.0,24576.0,46.0
Asia,South Korea,2022-07-10,51815808,18511845.0,122234.0,24668.0,92.0
Asia,South Korea,2022-07-17,51815808,18761757.0,249912.0,24765.0,97.0
Asia,South Korea,2022-07-24,51815808,19211613.0,449856.0,24907.0,142.0
Asia,South Korea,2022-07-31,51815808,19776050.0,564437.0,25084.0,177.0
Asia,South Korea,2022-08-07,51815808,20489128.0,713078.0,25332.0,248.0
Asia,South Korea,2022-08-14,51815808,21355958.0,866830.0,25710.0,378.0
Asia,South Korea,2022-08-21,51815808,22240331.0,884373.0,26161.0,451.0
Asia,South Korea,2022-08-28,51815808,22983818.0,743487.0,26689.0,528.0
Asia,South Korea,2022-09-04,51815808,23569192.0,585374.0,27193.0,504.0
Asia,South Korea,2022-09-11,51815808,24004887.0,435695.0,27533.0,340.0
Asia,South Korea,2022-09-18,51815808,24394466.0,389579.0,27891.0,358.0
Asia,South Korea,2022-09-25,51815808,24620128.0,225662.0,28272.0,381.0
Asia,South Korea,2022-10-02,51815808,24819611.0,199483.0,28528.0,256.0
Asia,South Korea,2022-10-09,51815808,24970789.0,151178.0,28708.0,180.0
Asia,South Korea,2022-10-16,51815808,25120465.0,149676.0,28856.0,148.0
Asia,South Korea,2022-10-23,51815808,25297334.0,176869.0,29017.0,161.0
Asia,South Korea,2022-10-30,51815808,25538799.0,241465.0,29230.0,213.0
Asia,South Korea,2022-11-06,51815808,25838239.0,299440.0,29420.0,190.0
Asia,South Korea,2022-11-13,51815808,26194229.0,355990.0,29748.0,328.0
Asia,South Korea,2022-11-20,51815808,26558765.0,364536.0,30111.0,363.0
Asia,South Korea,2022-11-27,51815808,26937516.0,378751.0,30454.0,343.0
Asia,South Korea,2022-12-04,51815808,27308090.0,370574.0,30793.0,339.0
Asia,South Korea,2022-12-11,51815808,27728482.0,420392.0,31128.0,335.0
Asia,South Korea,2022-12-18,51815808,28188293.0,459811.0,31490.0,362.0
Asia,South Korea,2022-12-25,51815808,28659055.0,470762.0,31882.0,392.0
Asia,South Korea,2023-01-01,51815808,29116800.0,457745.0,32301.0,419.0
Asia,Sri Lanka,2021-01-03,21832150,44774.0,3720.0,213.0,22.0
Asia,Sri Lanka,2021-01-10,21832150,48380.0,3606.0,232.0,19.0
Asia,Sri Lanka,2021-01-17,21832150,53062.0,4682.0,264.0,32.0
Asia,Sri Lanka,2021-01-24,21832150,58430.0,5368.0,283.0,19.0
Asia,Sri Lanka,2021-01-31,21832150,64157.0,5727.0,316.0,33.0
Asia,Sri Lanka,2021-02-07,21832150,69348.0,5191.0,356.0,40.0
Asia,Sri Lanka,2021-02-14,21832150,75654.0,6306.0,397.0,41.0
Asia,Sri Lanka,2021-02-21,21832150,79999.0,4345.0,445.0,48.0
Asia,Sri Lanka,2021-02-28,21832150,83242.0,3243.0,471.0,26.0
Asia,Sri Lanka,2021-03-07,21832150,85695.0,2453.0,502.0,31.0
Asia,Sri Lanka,2021-03-14,21832150,87907.0,2212.0,527.0,25.0
Asia,Sri Lanka,2021-03-21,21832150,90200.0,2293.0,546.0,19.0
Asia,Sri Lanka,2021-03-28,21832150,92088.0,1888.0,561.0,15.0
Asia,Sri Lanka,2021-04-04,21832150,93436.0,1348.0,581.0,20.0
Asia,Sri Lanka,2021-04-11,21832150,95131.0,1695.0,598.0,17.0
Asia,Sri Lanka,2021-04-18,21832150,96796.0,1665.0,618.0,20.0
Asia,Sri Lanka,2021-04-25,21832150,101379.0,4583.0,642.0,24.0
Asia,Sri Lanka,2021-05-02,21832150,111753.0,10374.0,687.0,45.0
Asia,Sri Lanka,2021-05-09,21832150,125906.0,14153.0,801.0,114.0
Asia,Sri Lanka,2021-05-16,21832150,142746.0,16840.0,962.0,161.0
Asia,Sri Lanka,2021-05-23,21832150,164201.0,21455.0,1210.0,248.0
Asia,Sri Lanka,2021-05-30,21832150,183452.0,19251.0,1441.0,231.0
Asia,Sri Lanka,2021-06-06,21832150,205333.0,21881.0,1742.0,301.0
Asia,Sri Lanka,2021-06-13,21832150,223638.0,18305.0,2136.0,394.0
Asia,Sri Lanka,2021-06-20,21832150,239689.0,16051.0,2524.0,388.0
Asia,Sri Lanka,2021-06-27,21832150,253618.0,13929.0,2887.0,363.0
Asia,Sri Lanka,2021-07-04,21832150,265630.0,12012.0,3179.0,292.0
Asia,Sri Lanka,2021-07-11,21832150,274538.0,8908.0,3445.0,266.0
Asia,Sri Lanka,2021-07-18,21832150,284932.0,10394.0,3722.0,277.0
Asia,Sri Lanka,2021-07-25,21832150,296516.0,11584.0,4042.0,320.0
Asia,Sri Lanka,2021-08-01,21832150,311349.0,14833.0,4451.0,409.0
Asia,Sri Lanka,2021-08-08,21832150,329994.0,18645.0,5054.0,603.0
Asia,Sri Lanka,2021-08-15,21832150,354968.0,24974.0,6039.0,985.0
Asia,Sri Lanka,2021-08-22,21832150,390000.0,35032.0,7366.0,1327.0
Asia,Sri Lanka,2021-08-29,21832150,431519.0,41519.0,8775.0,1409.0
Asia,Sri Lanka,2021-09-05,21832150,462767.0,31248.0,10140.0,1365.0
Asia,Sri Lanka,2021-09-12,21832150,485922.0,23155.0,11296.0,1156.0
Asia,Sri Lanka,2021-09-19,21832150,504491.0,18569.0,12125.0,829.0
Asia,Sri Lanka,2021-09-26,21832150,513609.0,9118.0,12680.0,555.0
Asia,Sri Lanka,2021-10-03,21832150,520432.0,6823.0,13059.0,379.0
Asia,Sri Lanka,2021-10-10,21832150,526383.0,5951.0,13331.0,272.0
Asia,Sri Lanka,2021-10-17,21832150,531648.0,5265.0,13484.0,153.0
Asia,Sri Lanka,2021-10-24,21832150,536084.0,4436.0,13611.0,127.0
Asia,Sri Lanka,2021-10-31,21832150,541073.0,4989.0,13743.0,132.0
Asia,Sri Lanka,2021-11-07,21832150,545256.0,4183.0,13856.0,113.0
Asia,Sri Lanka,2021-11-14,21832150,551542.0,6286.0,13995.0,139.0
Asia,Sri Lanka,2021-11-21,21832150,556626.0,5084.0,14127.0,132.0
Asia,Sri Lanka,2021-11-28,21832150,562520.0,5894.0,14305.0,178.0
Asia,Sri Lanka,2021-12-05,21832150,567682.0,5162.0,14461.0,156.0
Asia,Sri Lanka,2021-12-12,21832150,572902.0,5220.0,14614.0,153.0
Asia,Sri Lanka,2021-12-19,21832150,579685.0,6783.0,14752.0,138.0
Asia,Sri Lanka,2021-12-26,21832150,583649.0,3964.0,14884.0,132.0
Asia,Sri Lanka,2022-01-02,21832150,587935.0,4286.0,15019.0,135.0
Asia,Sri Lanka,2022-01-09,21832150,591667.0,3732.0,15119.0,100.0
Asia,Sri Lanka,2022-01-16,21832150,596347.0,4680.0,15211.0,92.0
Asia,Sri Lanka,2022-01-23,21832150,601886.0,5539.0,15299.0,88.0
Asia,Sri Lanka,2022-01-30,21832150,610103.0,8217.0,15420.0,121.0
Asia,Sri Lanka,2022-02-06,21832150,618520.0,8417.0,15595.0,175.0
Asia,Sri Lanka,2022-02-13,21832150,628116.0,9596.0,15808.0,213.0
Asia,Sri Lanka,2022-02-20,21832150,636837.0,8721.0,15994.0,186.0
Asia,Sri Lanka,2022-02-27,21832150,645037.0,8200.0,16190.0,196.0
Asia,Sri Lanka,2022-03-06,21832150,650140.0,5103.0,16331.0,141.0
Asia,Sri Lanka,2022-03-13,21832150,656041.0,5901.0,16397.0,66.0
Asia,Sri Lanka,2022-03-20,21832150,658197.0,2156.0,16431.0,34.0
Asia,Sri Lanka,2022-03-27,21832150,660890.0,2693.0,16459.0,28.0
Asia,Sri Lanka,2022-04-03,21832150,661991.0,1101.0,16481.0,22.0
Asia,Sri Lanka,2022-04-10,21832150,662592.0,601.0,16489.0,8.0
Asia,Sri Lanka,2022-04-17,21832150,662864.0,272.0,16496.0,7.0
Asia,Sri Lanka,2022-04-24,21832150,663160.0,296.0,16502.0,6.0
Asia,Sri Lanka,2022-05-01,21832150,663373.0,213.0,16505.0,3.0
Asia,Sri Lanka,2022-05-08,21832150,663561.0,188.0,16509.0,4.0
Asia,Sri Lanka,2022-05-15,21832150,663671.0,110.0,16511.0,2.0
Asia,Sri Lanka,2022-05-22,21832150,663758.0,87.0,16512.0,1.0
Asia,Sri Lanka,2022-05-29,21832150,663816.0,58.0,16516.0,4.0
Asia,Sri Lanka,2022-06-05,21832150,663869.0,53.0,16518.0,2.0
Asia,Sri Lanka,2022-06-12,21832150,663950.0,81.0,16519.0,1.0
Asia,Sri Lanka,2022-06-19,21832150,663997.0,47.0,16520.0,1.0
Asia,Sri Lanka,2022-06-26,21832150,664080.0,83.0,16521.0,1.0
Asia,Sri Lanka,2022-07-03,21832150,664167.0,87.0,16522.0,1.0
Asia,Sri Lanka,2022-07-10,21832150,664273.0,106.0,16525.0,3.0
Asia,Sri Lanka,2022-07-17,21832150,664448.0,175.0,16528.0,3.0
Asia,Sri Lanka,2022-07-24,21832150,664900.0,452.0,16537.0,9.0
Asia,Sri Lanka,2022-07-31,21832150,665739.0,839.0,16556.0,19.0
Asia,Sri Lanka,2022-08-07,21832150,666764.0,1025.0,16586.0,30.0
Asia,Sri Lanka,2022-08-14,21832150,668012.0,1248.0,16621.0,35.0
Asia,Sri Lanka,2022-08-21,21832150,669033.0,1021.0,16654.0,33.0
Asia,Sri Lanka,2022-08-28,21832150,669749.0,716.0,16687.0,33.0
Asia,Sri Lanka,2022-09-04,21832150,670176.0,427.0,16711.0,24.0
Asia,Sri Lanka,2022-09-11,21832150,670444.0,268.0,16728.0,17.0
Asia,Sri Lanka,2022-09-18,21832150,670596.0,152.0,16747.0,19.0
Asia,Sri Lanka,2022-09-25,21832150,670709.0,113.0,16755.0,8.0
Asia,Sri Lanka,2022-10-02,21832150,670790.0,81.0,16762.0,7.0
Asia,Sri Lanka,2022-10-09,21832150,670869.0,79.0,16768.0,6.0
Asia,Sri Lanka,2022-10-16,21832150,670921.0,52.0,16769.0,1.0
Asia,Sri Lanka,2022-10-23,21832150,670994.0,73.0,16774.0,5.0
Asia,Sri Lanka,2022-10-30,21832150,671070.0,76.0,16779.0,5.0
Asia,Sri Lanka,2022-11-06,21832150,671328.0,258.0,16782.0,3.0
Asia,Sri Lanka,2022-11-13,21832150,671417.0,89.0,16784.0,2.0
Asia,Sri Lanka,2022-11-20,21832150,671505.0,88.0,16791.0,7.0
Asia,Sri Lanka,2022-11-27,21832150,671638.0,133.0,16800.0,9.0
Asia,Sri Lanka,2022-12-04,21832150,671703.0,65.0,16805.0,5.0
Asia,Sri Lanka,2022-12-11,21832150,671752.0,49.0,16808.0,3.0
Asia,Sri Lanka,2022-12-18,21832150,671808.0,56.0,16814.0,6.0
Asia,Sri Lanka,2022-12-25,21832150,671851.0,43.0,16815.0,1.0
Asia,Sri Lanka,2023-01-01,21832150,671891.0,40.0,16817.0,2.0
Asia,Syria,2021-01-03,22125242,11616.0,684.0,723.0,54.0
Asia,Syria,2021-01-10,22125242,12274.0,658.0,768.0,45.0
Asia,Syria,2021-01-17,22125242,12942.0,668.0,824.0,56.0
Asia,Syria,2021-01-24,22125242,13557.0,615.0,879.0,55.0
Asia,Syria,2021-01-31,22125242,13998.0,441.0,916.0,37.0
Asia,Syria,2021-02-07,22125242,14408.0,410.0,947.0,31.0
Asia,Syria,2021-02-14,22125242,14820.0,412.0,975.0,28.0
Asia,Syria,2021-02-21,22125242,15143.0,323.0,996.0,21.0
Asia,Syria,2021-02-28,22125242,15533.0,390.0,1023.0,27.0
Asia,Syria,2021-03-07,22125242,15925.0,392.0,1058.0,35.0
Asia,Syria,2021-03-14,22125242,16401.0,476.0,1094.0,36.0
Asia,Syria,2021-03-21,22125242,17240.0,839.0,1153.0,59.0
Asia,Syria,2021-03-28,22125242,18356.0,1116.0,1227.0,74.0
Asia,Syria,2021-04-04,22125242,19284.0,928.0,1299.0,72.0
Asia,Syria,2021-04-11,22125242,20118.0,834.0,1368.0,69.0
Asia,Syria,2021-04-18,22125242,21004.0,886.0,1437.0,69.0
Asia,Syria,2021-04-25,22125242,21999.0,995.0,1526.0,89.0
Asia,Syria,2021-05-02,22125242,22818.0,819.0,1598.0,72.0
Asia,Syria,2021-05-09,22125242,23319.0,501.0,1648.0,50.0
Asia,Syria,2021-05-16,22125242,23693.0,374.0,1693.0,45.0
Asia,Syria,2021-05-23,22125242,24052.0,359.0,1729.0,36.0
Asia,Syria,2021-05-30,22125242,24440.0,388.0,1763.0,34.0
Asia,Syria,2021-06-06,22125242,24639.0,199.0,1790.0,27.0
Asia,Syria,2021-06-13,22125242,24789.0,150.0,1808.0,18.0
Asia,Syria,2021-06-20,22125242,25076.0,287.0,1841.0,33.0
Asia,Syria,2021-06-27,22125242,25365.0,289.0,1864.0,23.0
Asia,Syria,2021-07-04,22125242,25619.0,254.0,1885.0,21.0
Asia,Syria,2021-07-11,22125242,25776.0,157.0,1897.0,12.0
Asia,Syria,2021-07-18,22125242,25827.0,51.0,1904.0,7.0
Asia,Syria,2021-07-25,22125242,25865.0,38.0,1905.0,1.0
Asia,Syria,2021-08-01,22125242,25963.0,98.0,1914.0,9.0
Asia,Syria,2021-08-08,22125242,26081.0,118.0,1919.0,5.0
Asia,Syria,2021-08-15,22125242,26292.0,211.0,1935.0,16.0
Asia,Syria,2021-08-22,22125242,26799.0,507.0,1964.0,29.0
Asia,Syria,2021-08-29,22125242,27539.0,740.0,1998.0,34.0
Asia,Syria,2021-09-05,22125242,28423.0,884.0,2033.0,35.0
Asia,Syria,2021-09-12,22125242,29358.0,935.0,2071.0,38.0
Asia,Syria,2021-09-19,22125242,30519.0,1161.0,2120.0,49.0
Asia,Syria,2021-09-26,22125242,32580.0,2061.0,2198.0,78.0
Asia,Syria,2021-10-03,22125242,34696.0,2116.0,2265.0,67.0
Asia,Syria,2021-10-10,22125242,36713.0,2017.0,2332.0,67.0
Asia,Syria,2021-10-17,22125242,38705.0,1992.0,2391.0,59.0
Asia,Syria,2021-10-24,22125242,41222.0,2517.0,2492.0,101.0
Asia,Syria,2021-10-31,22125242,43146.0,1924.0,2560.0,68.0
Asia,Syria,2021-11-07,22125242,44899.0,1753.0,2613.0,53.0
Asia,Syria,2021-11-14,22125242,46130.0,1231.0,2661.0,48.0
Asia,Syria,2021-11-21,22125242,47091.0,961.0,2699.0,38.0
Asia,Syria,2021-11-28,22125242,47863.0,772.0,2733.0,34.0
Asia,Syria,2021-12-05,22125242,48538.0,675.0,2772.0,39.0
Asia,Syria,2021-12-12,22125242,49189.0,651.0,2809.0,37.0
Asia,Syria,2021-12-19,22125242,49693.0,504.0,2841.0,32.0
Asia,Syria,2021-12-26,22125242,50051.0,358.0,2871.0,30.0
Asia,Syria,2022-01-02,22125242,50310.0,259.0,2901.0,30.0
Asia,Syria,2022-01-09,22125242,50482.0,172.0,2924.0,23.0
Asia,Syria,2022-01-16,22125242,50674.0,192.0,2944.0,20.0
Asia,Syria,2022-01-23,22125242,50943.0,269.0,2965.0,21.0
Asia,Syria,2022-01-30,22125242,51284.0,341.0,2984.0,19.0
Asia,Syria,2022-02-06,22125242,51826.0,542.0,3004.0,20.0
Asia,Syria,2022-02-13,22125242,52626.0,800.0,3026.0,22.0
Asia,Syria,2022-02-20,22125242,53527.0,901.0,3047.0,21.0
Asia,Syria,2022-02-27,22125242,54380.0,853.0,3068.0,21.0
Asia,Syria,2022-03-06,22125242,54963.0,583.0,3092.0,24.0
Asia,Syria,2022-03-13,22125242,55329.0,366.0,3114.0,22.0
Asia,Syria,2022-03-20,22125242,55538.0,209.0,3125.0,11.0
Asia,Syria,2022-03-27,22125242,55650.0,112.0,3133.0,8.0
Asia,Syria,2022-04-03,22125242,55706.0,56.0,3144.0,11.0
Asia,Syria,2022-04-10,22125242,55739.0,33.0,3146.0,2.0
Asia,Syria,2022-04-17,22125242,55769.0,30.0,3149.0,3.0
Asia,Syria,2022-04-24,22125242,55795.0,26.0,3150.0,1.0
Asia,Syria,2022-08-07,22125242,56474.0,195.0,3153.0,3.0
Asia,Syria,2022-08-14,22125242,56700.0,226.0,3157.0,4.0
Asia,Syria,2022-08-21,22125242,56838.0,138.0,3160.0,3.0
Asia,Syria,2022-08-28,22125242,56973.0,135.0,3163.0,3.0
Asia,Tajikistan,2021-01-03,9952789,13674.0,119.0,91.0,1.0
Asia,Tajikistan,2021-07-04,9952789,14003.0,158.0,94.0,3.0
Asia,Tajikistan,2021-07-11,9952789,14240.0,237.0,104.0,10.0
Asia,Tajikistan,2021-07-18,9952789,14527.0,287.0,112.0,8.0
Asia,Tajikistan,2021-07-25,9952789,15004.0,477.0,118.0,6.0
Asia,Tajikistan,2021-08-01,9952789,15550.0,546.0,122.0,4.0
Asia,Tajikistan,2021-08-08,9952789,16051.0,501.0,123.0,1.0
Asia,Tajikistan,2021-08-15,9952789,16521.0,470.0,125.0,2.0
Asia,Thailand,2021-01-03,71697024,7694.0,1553.0,64.0,4.0
Asia,Thailand,2021-01-10,71697024,10298.0,2604.0,67.0,3.0
Asia,Thailand,2021-01-17,71697024,12054.0,1756.0,70.0,3.0
Asia,Thailand,2021-01-24,71697024,13500.0,1446.0,73.0,3.0
Asia,Thailand,2021-01-31,71697024,18782.0,5282.0,77.0,4.0
Asia,Thailand,2021-02-07,71697024,23371.0,4589.0,79.0,2.0
Asia,Thailand,2021-02-14,71697024,24571.0,1200.0,80.0,1.0
Asia,Thailand,2021-02-21,71697024,25415.0,844.0,83.0,3.0
Asia,Thailand,2021-03-07,71697024,26370.0,419.0,85.0,2.0
Asia,Thailand,2021-03-14,71697024,26927.0,557.0,86.0,1.0
Asia,Thailand,2021-03-21,71697024,27803.0,876.0,90.0,4.0
Asia,Thailand,2021-03-28,71697024,28734.0,931.0,94.0,4.0
Asia,Thailand,2021-04-04,71697024,29127.0,393.0,95.0,1.0
Asia,Thailand,2021-04-11,71697024,32625.0,3498.0,97.0,2.0
Asia,Thailand,2021-04-18,71697024,42352.0,9727.0,101.0,4.0
Asia,Thailand,2021-04-25,71697024,55460.0,13108.0,140.0,39.0
Asia,Thailand,2021-05-02,71697024,68984.0,13524.0,245.0,105.0
Asia,Thailand,2021-05-09,71697024,83375.0,14391.0,399.0,154.0
Asia,Thailand,2021-05-16,71697024,101447.0,18072.0,589.0,190.0
Asia,Thailand,2021-05-23,71697024,129500.0,28053.0,776.0,187.0
Asia,Thailand,2021-05-30,71697024,154307.0,24807.0,1012.0,236.0
Asia,Thailand,2021-06-06,71697024,177467.0,23160.0,1236.0,224.0
Asia,Thailand,2021-06-13,71697024,195909.0,18442.0,1449.0,213.0
Asia,Thailand,2021-06-20,71697024,218131.0,22222.0,1629.0,180.0
Asia,Thailand,2021-06-27,71697024,244447.0,26316.0,1912.0,283.0
Asia,Thailand,2021-07-04,71697024,283067.0,38620.0,2226.0,314.0
Asia,Thailand,2021-07-11,71697024,336371.0,53304.0,2711.0,485.0
Asia,Thailand,2021-07-18,71697024,403386.0,67015.0,3341.0,630.0
Asia,Thailand,2021-07-25,71697024,497302.0,93916.0,4059.0,718.0
Asia,Thailand,2021-08-01,71697024,615314.0,118012.0,4990.0,931.0
Asia,Thailand,2021-08-08,71697024,756505.0,141191.0,6204.0,1214.0
Asia,Thailand,2021-08-15,71697024,907157.0,150652.0,7552.0,1348.0
Asia,Thailand,2021-08-22,71697024,1049295.0,142138.0,9320.0,1768.0
Asia,Thailand,2021-08-29,71697024,1174091.0,124796.0,11143.0,1823.0
Asia,Thailand,2021-09-05,71697024,1280534.0,106443.0,12855.0,1712.0
Asia,Thailand,2021-09-12,71697024,1382173.0,101639.0,14353.0,1498.0
Asia,Thailand,2021-09-19,71697024,1476477.0,94304.0,15363.0,1010.0
Asia,Thailand,2021-09-26,71697024,1561638.0,85161.0,16268.0,905.0
Asia,Thailand,2021-10-03,71697024,1637432.0,75794.0,17014.0,746.0
Asia,Thailand,2021-10-10,71697024,1710884.0,73452.0,17691.0,677.0
Asia,Thailand,2021-10-17,71697024,1783701.0,72817.0,18273.0,582.0
Asia,Thailand,2021-10-24,71697024,1850482.0,66781.0,18755.0,482.0
Asia,Thailand,2021-10-31,71697024,1912024.0,61542.0,19205.0,450.0
Asia,Thailand,2021-11-07,71697024,1967999.0,55975.0,19664.0,459.0
Asia,Thailand,2021-11-14,71697024,2018410.0,50411.0,20036.0,372.0
